president,subgroup,modeldate,startdate,enddate,pollster,grade,samplesize,population,weight,influence,approve,disapprove,adjusted_approve,adjusted_disapprove,multiversions,tracking,url,poll_id,question_id,createddate,timestamp
Joe Biden,All polls,10/8/2022,8/14/2022,8/20/2022,Morning Consult,B,45000,a,.17267212,0,41,52,40.298085,54.805168,"",T,https://morningconsult.com/form/global-leader-approval/,79843,159958,8/25/2022,10:42:34  8 Oct 2022
Joe Biden,All polls,10/8/2022,8/16/2022,8/18/2022,Rasmussen Reports/Pulse Opinion Research,B,1500,lv,.20719372,0,44,54,44.947724,49.33396,"",T,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,79791,159722,8/19/2022,10:42:34  8 Oct 2022
Joe Biden,All polls,10/8/2022,8/15/2022,8/18/2022,Marist College,A,1031,a,1.7104904,0,38,57,38.841276,57.007581,"","",https://maristpoll.marist.edu/polls/marist-national-poll-biden-job-approval-rating-august-2022/,79829,159878,8/24/2022,10:42:34  8 Oct 2022
Joe Biden,All polls,10/8/2022,8/17/2022,8/19/2022,Morning Consult,B,7973,lv,0,0,44,55,43.298085,57.805168,"",T,https://morningconsult.com/2022-midterm-elections-tracker/,79947,160255,9/6/2022,10:42:34  8 Oct 2022
Joe Biden,All polls,10/8/2022,8/15/2022,8/21/2022,Morning Consult,B,45000,a,.1708451,0,41,52,40.298085,54.805168,"",T,https://morningconsult.com/form/global-leader-approval/,79844,159959,8/25/2022,10:42:34  8 Oct 2022
Joe Biden,All polls,10/8/2022,8/18/2022,8/20/2022,Morning Consult,B,7973,lv,0,0,45,54,44.298085,56.805168,"",T,https://morningconsult.com/2022-midterm-elections-tracker/,79948,160256,9/6/2022,10:42:34  8 Oct 2022
Joe Biden,All polls,10/8/2022,8/17/2022,8/21/2022,Rasmussen Reports/Pulse Opinion Research,B,1500,lv,.12441928,0,47,52,47.947724,47.33396,"",T,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,79810,159769,8/22/2022,10:42:34  8 Oct 2022
Joe Biden,All polls,10/8/2022,8/16/2022,8/22/2022,Morning Consult,B,45000,a,.16963699,0,41,52,40.298085,54.805168,"",T,https://morningconsult.com/form/global-leader-approval/,79845,159960,8/25/2022,10:42:34  8 Oct 2022
Joe Biden,All polls,10/8/2022,8/17/2022,8/20/2022,American Research Group,C+,1100,a,1.107823,0,37,57,36.169399,57.9547,"","",https://americanresearchgroup.com/economy/,79809,159768,8/22/2022,10:42:34  8 Oct 2022
Joe Biden,All polls,10/8/2022,8/18/2022,8/22/2022,YouGov,B+,1563,a,.78981,0,40,53,40.940779,53.927138,"","",https://news.yahoo.com/poll-biden-approval-surges-rebounds-to-highest-level-since-may-163225038.html,79821,159881,8/24/2022,10:42:34  8 Oct 2022
Joe Biden,All polls,10/8/2022,8/19/2022,8/21/2022,Morning Consult,B,2005,rv,.01314257,0,43,55,42.298085,57.805168,"","",https://assets.morningconsult.com/wp-uploads/2022/08/23145441/2208119_crosstabs_POLITICO_RVs_v2_08-24-22_SH.pdf,79826,159833,8/24/2022,10:42:34  8 Oct 2022
Joe Biden,All polls,10/8/2022,8/19/2022,8/21/2022,Morning Consult,B,7973,lv,0,0,45,54,44.298085,56.805168,"",T,https://morningconsult.com/2022-midterm-elections-tracker/,79949,160257,9/6/2022,10:42:34  8 Oct 2022
Joe Biden,All polls,10/8/2022,8/18/2022,8/22/2022,Rasmussen Reports/Pulse Opinion Research,B,1500,lv,.37141675,0,47,52,47.947724,47.33396,"",T,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,79816,159790,8/23/2022,10:42:34  8 Oct 2022
Joe Biden,All polls,10/8/2022,8/17/2022,8/23/2022,Morning Consult,B,45000,a,.16855447,0,41,52,40.298085,54.805168,"",T,https://morningconsult.com/form/global-leader-approval/,79846,159961,8/25/2022,10:42:34  8 Oct 2022
Joe Biden,All polls,10/8/2022,8/20/2022,8/22/2022,Morning Consult,B,7973,lv,0,0,44,54,43.298085,56.805168,"",T,https://morningconsult.com/2022-midterm-elections-tracker/,79950,160258,9/6/2022,10:42:34  8 Oct 2022
Joe Biden,All polls,10/8/2022,8/17/2022,8/25/2022,"Fabrizio, Lee & Associates/Impact Research","",1313,rv,1.1088997,0,45,54,44.840634,52.416139,"","",https://www.wsj.com/articles/democratic-midterm-prospects-improve-as-races-heat-up-wsj-poll-finds-11662024601,79898,160202,9/1/2022,10:42:34  8 Oct 2022
Joe Biden,All polls,10/8/2022,8/18/2022,8/24/2022,Morning Consult,B,45000,a,.16772831,0,41,52,40.298085,54.805168,"",T,https://morningconsult.com/form/global-leader-approval/,79900,160195,9/1/2022,10:42:34  8 Oct 2022
Joe Biden,All polls,10/8/2022,8/19/2022,8/22/2022,Echelon Insights,B/C,1054,rv,1.0875036,0,46,53,44.305831,52.952053,"","",https://echeloninsights.com/in-the-news/august-omnibus-update-2022/,79839,159917,8/24/2022,10:42:34  8 Oct 2022
Joe Biden,All polls,10/8/2022,8/21/2022,8/23/2022,Morning Consult,B,7973,lv,0,0,44,55,43.298085,57.805168,"",T,https://morningconsult.com/2022-midterm-elections-tracker/,79951,160259,9/6/2022,10:42:34  8 Oct 2022
Joe Biden,All polls,10/8/2022,8/19/2022,8/25/2022,Morning Consult,B,45000,a,.16696684,0,42,52,41.298085,54.805168,"",T,https://morningconsult.com/form/global-leader-approval/,79901,160196,9/1/2022,10:42:34  8 Oct 2022
Joe Biden,All polls,10/8/2022,8/21/2022,8/23/2022,Trafalgar Group,A-,1084,lv,1.6609588,0,38.9,57.6,40.977632,54.840242,"","",https://www.thetrafalgargroup.org/news/nati-issues-biden-approval-0824/,79838,159916,8/24/2022,10:42:34  8 Oct 2022
Joe Biden,All polls,10/8/2022,8/20/2022,8/24/2022,McLaughlin & Associates,C/D,1000,lv,.7544121,0,43,55,41.984423,53.680817,"","",https://mclaughlinonline.com/pols/wp-content/uploads/2022/08/National-Monthly-Omnibus-AUGUST-2022-RELEASE.pdf,79863,160002,8/26/2022,10:42:34  8 Oct 2022
Joe Biden,All polls,10/8/2022,8/21/2022,8/23/2022,Rasmussen Reports/Pulse Opinion Research,B,1500,lv,.20606995,0,45,54,45.947724,49.33396,"",T,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,79828,159870,8/24/2022,10:42:34  8 Oct 2022
Joe Biden,All polls,10/8/2022,8/20/2022,8/23/2022,YouGov,B+,1500,a,.73591654,0,41,51,41.940779,51.927138,"","",https://docs.cdn.yougov.com/m0v8q5manq/econtoplines.pdf,79827,159850,8/24/2022,10:42:34  8 Oct 2022
Joe Biden,All polls,10/8/2022,8/22/2022,8/23/2022,Ipsos,B-,1005,a,.68411426,0,41.33,54.12,40.502268,54.868498,"","",https://www.ipsos.com/sites/default/files/ct/news/documents/2022-08/2022%20Ipsos%20Tracking%20-%20Core%20Political%20Presidential%20Approval%20Tracker%2022%20thru%2023%20August%202022_1.pdf,79830,159880,8/24/2022,10:42:34  8 Oct 2022
Joe Biden,All polls,10/8/2022,8/22/2022,8/24/2022,Rasmussen Reports/Pulse Opinion Research,B,1500,lv,.2066439,0,45,53,45.947724,48.33396,"",T,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,79849,159967,8/25/2022,10:42:34  8 Oct 2022
Joe Biden,All polls,10/8/2022,8/20/2022,8/26/2022,Morning Consult,B,45000,a,.16633584,0,41,52,40.298085,54.805168,"",T,https://morningconsult.com/form/global-leader-approval/,79902,160197,9/1/2022,10:42:34  8 Oct 2022
Joe Biden,All polls,10/8/2022,8/22/2022,8/24/2022,Morning Consult,B,7973,lv,0,0,44,55,43.298085,57.805168,"",T,https://morningconsult.com/2022-midterm-elections-tracker/,79952,160260,9/6/2022,10:42:34  8 Oct 2022
Joe Biden,All polls,10/8/2022,8/22/2022,8/23/2022,NewsNation,"",1028,rv,.84707732,0,42.96,57.04,41.508276,55.636201,"","",https://www.newsnationnow.com/polls/poll-voters-on-trump-fbi-search-student-debt-forgiveness/,79837,159915,8/24/2022,10:42:34  8 Oct 2022
Joe Biden,All polls,10/8/2022,8/23/2022,8/24/2022,Emerson College,A-,1000,rv,1.6121608,0,41.5,50.8,41.624355,52.220205,"","",https://emersoncollegepolling.com/august-national-poll-biden-bounces-back-on-approval-and-2024-ballot-voters-split-on-student-debt-relief-and-student-loan-program-value/,79857,159982,8/26/2022,10:42:34  8 Oct 2022
Joe Biden,All polls,10/8/2022,8/21/2022,8/27/2022,Morning Consult,B,45000,a,.16582619,0,42,52,41.298085,54.805168,"",T,https://morningconsult.com/form/global-leader-approval/,79903,160198,9/1/2022,10:42:34  8 Oct 2022
Joe Biden,All polls,10/8/2022,8/23/2022,8/25/2022,Rasmussen Reports/Pulse Opinion Research,B,1500,lv,.20688236,0,44,54,44.947724,49.33396,"",T,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,79860,159999,8/26/2022,10:42:34  8 Oct 2022
Joe Biden,All polls,10/8/2022,8/23/2022,8/25/2022,Morning Consult,B,7973,lv,0,0,44,54,43.298085,56.805168,"",T,https://morningconsult.com/2022-midterm-elections-tracker/,79953,160261,9/6/2022,10:42:34  8 Oct 2022
Joe Biden,All polls,10/8/2022,8/24/2022,8/26/2022,Big Village,B,1005,a,1.1320478,0,44,49.2,44.507815,50.657374,"","",https://engine-insights.com/blog/public-opinion-polling/,79864,160022,8/26/2022,10:42:34  8 Oct 2022
Joe Biden,All polls,10/8/2022,8/22/2022,8/28/2022,Morning Consult,B,45000,a,.16537896,0,42,52,41.298085,54.805168,"",T,https://morningconsult.com/form/global-leader-approval/,79904,160199,9/1/2022,10:42:34  8 Oct 2022
Joe Biden,All polls,10/8/2022,8/24/2022,8/26/2022,Morning Consult,B,7973,lv,0,0,45,54,44.298085,56.805168,"",T,https://morningconsult.com/2022-midterm-elections-tracker/,79954,160262,9/6/2022,10:42:34  8 Oct 2022
Joe Biden,All polls,10/8/2022,8/24/2022,8/26/2022,YouGov,B+,2126,rv,1.0406369,0,45,55,45.940779,55.927138,"","",https://www.cbsnews.com/news/gop-house-seat-lead-biden-approval-opinion-poll-2022-08-28/,79866,160025,8/28/2022,10:42:34  8 Oct 2022
Joe Biden,All polls,10/8/2022,8/23/2022,8/29/2022,Morning Consult,B,45000,a,.16504759,0,42,51,41.298085,53.805168,"",T,https://morningconsult.com/form/global-leader-approval/,79905,160200,9/1/2022,10:42:34  8 Oct 2022
Joe Biden,All polls,10/8/2022,8/25/2022,8/27/2022,Morning Consult,B,7973,lv,0,0,46,53,45.298085,55.805168,"",T,https://morningconsult.com/2022-midterm-elections-tracker/,79955,160263,9/6/2022,10:42:34  8 Oct 2022
Joe Biden,All polls,10/8/2022,8/24/2022,8/28/2022,Rasmussen Reports/Pulse Opinion Research,B,1500,lv,.12410925,0,45,53,45.947724,48.33396,"",T,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,79870,160056,8/29/2022,10:42:34  8 Oct 2022
Joe Biden,All polls,10/8/2022,8/24/2022,8/30/2022,Morning Consult,B,45000,a,.16534763,0,43,51,42.298085,53.805168,"",T,https://morningconsult.com/form/global-leader-approval/,79906,160201,9/1/2022,10:42:34  8 Oct 2022
Joe Biden,All polls,10/8/2022,8/26/2022,8/28/2022,Morning Consult,B,2007,rv,.01290538,0,43,55,42.298085,57.805168,"","",https://assets.morningconsult.com/wp-uploads/2022/08/31061407/2208180_crosstabs_POLITICO_RVs_v1_08-31-22_SH.pdf,79883,160098,8/31/2022,10:42:34  8 Oct 2022
Joe Biden,All polls,10/8/2022,8/26/2022,8/28/2022,Morning Consult,B,7973,lv,0,0,46,53,45.298085,55.805168,"",T,https://morningconsult.com/2022-midterm-elections-tracker/,79956,160264,9/6/2022,10:42:34  8 Oct 2022
Joe Biden,All polls,10/8/2022,8/25/2022,8/29/2022,Quinnipiac University,A-,1584,a,2.1318909,0,40,52,43.703355,51.457134,"","",https://poll.qu.edu/poll-release?releaseid=3854,79893,160148,8/31/2022,10:42:34  8 Oct 2022
Joe Biden,All polls,10/8/2022,8/25/2022,8/29/2022,Rasmussen Reports/Pulse Opinion Research,B,1500,lv,.37030644,0,44,55,44.947724,50.33396,"",T,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,79876,160064,8/30/2022,10:42:34  8 Oct 2022
Joe Biden,All polls,10/8/2022,8/11/2022,9/13/2022,PureSpectrum,"",26616,a,1.2945827,0,35,44,37.866514,47.596795,"","",https://osf.io/29g5u/,80899,162721,10/3/2022,10:42:34  8 Oct 2022
Joe Biden,All polls,10/8/2022,8/27/2022,8/29/2022,Morning Consult,B,7973,lv,0,0,46,53,45.298085,55.805168,"",T,https://morningconsult.com/2022-midterm-elections-tracker/,79957,160265,9/6/2022,10:42:34  8 Oct 2022
Joe Biden,All polls,10/8/2022,8/25/2022,8/31/2022,Morning Consult,B,45000,a,.16642668,0,43,51,42.298085,53.805168,"",T,https://morningconsult.com/form/global-leader-approval/,79981,160380,9/8/2022,10:42:34  8 Oct 2022
Joe Biden,All polls,10/8/2022,8/28/2022,8/28/2022,Redfield & Wilton Strategies,B/C,1500,rv,.96278204,0,39,47,41.02165,52.822909,"","",https://redfieldandwiltonstrategies.com/joe-biden-administration-approval-ratings-and-hypothetical-voting-intention-28-august-2022/,79924,160227,9/2/2022,10:42:34  8 Oct 2022
Joe Biden,All polls,10/8/2022,8/28/2022,8/30/2022,Morning Consult,B,7973,lv,0,0,46,53,45.298085,55.805168,"",T,https://morningconsult.com/2022-midterm-elections-tracker/,79958,160266,9/6/2022,10:42:34  8 Oct 2022
Joe Biden,All polls,10/8/2022,8/26/2022,8/31/2022,Navigator Research,B/C,1000,rv,.83808829,0,42,56,40.897399,55.310053,"","",https://navigatorresearch.org/wp-content/uploads/2022/09/Navigator-Update-09.06.2022.pdf,79932,160238,9/6/2022,10:42:34  8 Oct 2022
Joe Biden,All polls,10/8/2022,8/28/2022,8/30/2022,Rasmussen Reports/Pulse Opinion Research,B,1500,lv,.20535572,0,45,53,45.947724,48.33396,"",T,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,79888,160141,8/31/2022,10:42:34  8 Oct 2022
Joe Biden,All polls,10/8/2022,8/26/2022,9/1/2022,Morning Consult,B,45000,a,.16751642,0,42,51,41.298085,53.805168,"",T,https://morningconsult.com/form/global-leader-approval/,79982,160381,9/8/2022,10:42:34  8 Oct 2022
Joe Biden,All polls,10/8/2022,8/28/2022,8/30/2022,YouGov,B+,1500,a,.75839315,0,41,50,41.940779,50.927138,"","",https://docs.cdn.yougov.com/iif9iivlt3/econtoplines.pdf,79884,160096,8/31/2022,10:42:34  8 Oct 2022
Joe Biden,All polls,10/8/2022,8/29/2022,8/30/2022,Ipsos,B-,1005,a,.69430007,0,38.29,57.54,37.462268,58.288498,"","",https://graphics.reuters.com/USA-BIDEN/POLL/nmopagnqapa/index.html,79880,160072,8/30/2022,10:42:34  8 Oct 2022
Joe Biden,All polls,10/8/2022,8/29/2022,8/31/2022,Morning Consult,B,7973,lv,0,0,46,53,45.298085,55.805168,"",T,https://morningconsult.com/2022-midterm-elections-tracker/,79959,160267,9/6/2022,10:42:34  8 Oct 2022
Joe Biden,All polls,10/8/2022,8/29/2022,8/31/2022,Rasmussen Reports/Pulse Opinion Research,B,1500,lv,.20593169,0,44,54,44.947724,49.33396,"",T,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,79899,160194,9/1/2022,10:42:34  8 Oct 2022
Joe Biden,All polls,10/8/2022,8/27/2022,9/2/2022,Morning Consult,B,45000,a,.16846971,0,43,51,42.298085,53.805168,"",T,https://morningconsult.com/form/global-leader-approval/,79983,160382,9/8/2022,10:42:34  8 Oct 2022
Joe Biden,All polls,10/8/2022,8/28/2022,9/3/2022,Morning Consult,B,45000,a,.16943669,0,43,51,42.298085,53.805168,"",T,https://morningconsult.com/form/global-leader-approval/,79984,160383,9/8/2022,10:42:34  8 Oct 2022
Joe Biden,All polls,10/8/2022,8/30/2022,9/1/2022,Morning Consult,B,7973,lv,0,0,46,53,45.298085,55.805168,"",T,https://morningconsult.com/2022-midterm-elections-tracker/,79960,160268,9/6/2022,10:42:34  8 Oct 2022
Joe Biden,All polls,10/8/2022,8/30/2022,9/1/2022,Rasmussen Reports/Pulse Opinion Research,B,1500,lv,.20617283,0,45,53,45.947724,48.33396,"",T,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,79920,160223,9/2/2022,10:42:34  8 Oct 2022
Joe Biden,All polls,10/8/2022,8/29/2022,9/1/2022,Marist College,A,1236,a,1.9723707,0,41,54,41.841276,54.007581,"","",https://maristpoll.marist.edu/polls/npr-pbs-newshour-marist-national-poll-the-2022-midterm-elections-sep-2022/,79980,160387,9/8/2022,10:42:34  8 Oct 2022
Joe Biden,All polls,10/8/2022,8/29/2022,9/4/2022,Morning Consult,B,45000,a,.17034682,0,43,51,42.298085,53.805168,"",T,https://morningconsult.com/form/global-leader-approval/,79985,160384,9/8/2022,10:42:34  8 Oct 2022
Joe Biden,All polls,10/8/2022,9/1/2022,9/1/2022,InsiderAdvantage,B,500,lv,.86406327,0,45.1,53.8,45.088266,52.29035,"","",https://amgreatness.com/2022/09/06/joe-bidens-approval-rating-surges-to-45-percent-in-new-insider-advantage-poll/,79935,160241,9/6/2022,10:42:34  8 Oct 2022
Joe Biden,All polls,10/8/2022,8/31/2022,9/2/2022,Morning Consult,B,7973,lv,0,0,45,54,44.298085,56.805168,"",T,https://morningconsult.com/2022-midterm-elections-tracker/,79961,160269,9/6/2022,10:42:34  8 Oct 2022
Joe Biden,All polls,10/8/2022,8/31/2022,9/4/2022,Rasmussen Reports/Pulse Opinion Research,B,1500,lv,.12332828,0,45,53,45.947724,48.33396,"",T,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,79928,160234,9/5/2022,10:42:34  8 Oct 2022
Joe Biden,All polls,10/8/2022,9/1/2022,9/2/2022,RMG Research,B-,1200,rv,.65812816,0,37,58,36.699272,58.425818,"","",https://texasscorecard.com/federal/poll-voters-say-illegals-should-be-sent-to-sanctuary-cities/,80800,162130,9/24/2022,10:42:34  8 Oct 2022
Joe Biden,All polls,10/8/2022,9/1/2022,9/3/2022,Morning Consult,B,7973,lv,0,0,45,53,44.298085,55.805168,"",T,https://morningconsult.com/2022-midterm-elections-tracker/,79962,160270,9/6/2022,10:42:34  8 Oct 2022
Joe Biden,All polls,10/8/2022,8/30/2022,9/5/2022,Morning Consult,B,45000,a,.17133722,0,42,51,41.298085,53.805168,"",T,https://morningconsult.com/form/global-leader-approval/,79986,160385,9/8/2022,10:42:34  8 Oct 2022
Joe Biden,All polls,10/8/2022,9/2/2022,9/4/2022,Morning Consult,B,7973,lv,0,0,45,54,44.298085,56.805168,"",T,https://morningconsult.com/2022-midterm-elections-tracker/,79963,160271,9/6/2022,10:42:34  8 Oct 2022
Joe Biden,All polls,10/8/2022,9/2/2022,9/4/2022,Léger,B/C,1011,a,.96297761,0,41,57,40.520647,56.296979,"","",https://leger360.com/surveys/joe-biden-and-kamala-harris-approval-ratings-september-6-2022/,79977,160360,9/7/2022,10:42:34  8 Oct 2022
Joe Biden,All polls,10/8/2022,8/31/2022,9/6/2022,Morning Consult,B,45000,a,.17240762,0,42,51,41.298085,53.805168,"",T,https://morningconsult.com/form/global-leader-approval/,79987,160386,9/8/2022,10:42:34  8 Oct 2022
Joe Biden,All polls,10/8/2022,9/1/2022,9/5/2022,Rasmussen Reports/Pulse Opinion Research,B,1500,lv,.36744231,0,45,53,45.947724,48.33396,"",T,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,79933,160239,9/6/2022,10:42:34  8 Oct 2022
Joe Biden,All polls,10/8/2022,9/2/2022,9/6/2022,YouGov,B+,1634,a,.86989412,0,40,52,40.940779,52.927138,"","",https://news.yahoo.com/poll-democrats-lead-republicans-among-those-who-say-theyll-definitely-vote-in-midterms-221434935.html,79964,160309,9/7/2022,10:42:34  8 Oct 2022
Joe Biden,All polls,10/8/2022,8/31/2022,9/7/2022,Echelon Insights,B/C,1228,lv,1.1115231,0,47,52,45.305831,51.952053,"","",https://netchoice.org/new-national-poll-89-of-americans-say-congress-should-focus-on-addressing-inflation-not-breaking-up-tech/,80599,161159,9/13/2022,10:42:34  8 Oct 2022
Joe Biden,All polls,10/8/2022,9/3/2022,9/5/2022,Morning Consult,B,7947,lv,0,0,45,54,44.298085,56.805168,"",T,https://morningconsult.com/2022-midterm-elections-tracker/,80589,161149,9/13/2022,10:42:34  8 Oct 2022
Joe Biden,All polls,10/8/2022,9/1/2022,9/7/2022,Morning Consult,B,45000,a,.17354103,0,42,51,41.298085,53.805168,"",T,https://morningconsult.com/form/global-leader-approval/,80644,161395,9/15/2022,10:42:34  8 Oct 2022
Joe Biden,All polls,10/8/2022,9/2/2022,9/5/2022,Premise,"",1572,a,.80238944,0,35,53,36.660657,53.421526,"","",https://www.premise.com/blog/premise-poll-liz-cheney/,80628,161322,9/14/2022,10:42:34  8 Oct 2022
Joe Biden,All polls,10/8/2022,9/4/2022,9/6/2022,Morning Consult,B,7947,lv,0,0,45,54,44.298085,56.805168,"",T,https://morningconsult.com/2022-midterm-elections-tracker/,80590,161150,9/13/2022,10:42:34  8 Oct 2022
Joe Biden,All polls,10/8/2022,9/4/2022,9/6/2022,Rasmussen Reports/Pulse Opinion Research,B,1500,lv,.20309329,0,44,54,44.947724,49.33396,"",T,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,79972,160355,9/7/2022,10:42:34  8 Oct 2022
Joe Biden,All polls,10/8/2022,9/2/2022,9/8/2022,Morning Consult,B,45000,a,.17475581,0,42,51,41.298085,53.805168,"",T,https://morningconsult.com/form/global-leader-approval/,80645,161396,9/15/2022,10:42:34  8 Oct 2022
Joe Biden,All polls,10/8/2022,9/3/2022,9/6/2022,YouGov,B+,1500,a,.81290944,0,41,51,41.940779,51.927138,"","",https://docs.cdn.yougov.com/jy7xuoa0xo/econtoplines.pdf,79971,160307,9/7/2022,10:42:34  8 Oct 2022
