"","Count","FIPS Code","state","Year","Month","Population","LaborForce","LaborForce_prct","Employed","Employed_prct","Unemployed","Unemployed_prct","ElectionYear","st_cd_fips","party","winner_party","president_party","Uncontested","CandidateName","Status","pv2p","party_wins","party_support","MidtermYear","term","prev","Unc_prev","approval_cent","same_party"
"1459",20870,42,"Pennsylvania",2008,10,9906713,6484511,65.5,6103669,61.6,380842,5.9,1,"4216","R","R","D",0,"Pitts, Joseph R.","Incumbent",58.63,1,48.1777777777778,0,5,58.85,0,3.57777777777778,0
"1460",20870,42,"Pennsylvania",2008,10,9906713,6484511,65.5,6103669,61.6,380842,5.9,1,"4217","R","D","D",0,"Gilhooley, Toni","Challenger",36.32,0,48.1777777777778,0,0,35.47,0,3.57777777777778,0
"1461",20870,42,"Pennsylvania",2008,10,9906713,6484511,65.5,6103669,61.6,380842,5.9,1,"4218","R","R","D",0,"Murphy, Timothy","Incumbent",64.07,1,48.1777777777778,0,6,57.84,0,3.57777777777778,0
"1462",20870,42,"Pennsylvania",2008,10,9906713,6484511,65.5,6103669,61.6,380842,5.9,1,"4219","R","R","D",0,"Platts, Todd R.","Incumbent",66.65,1,48.1777777777778,0,3,65.63,0,3.57777777777778,0
"1463",20870,42,"Pennsylvania",2008,10,9906713,6484511,65.5,6103669,61.6,380842,5.9,1,"4201","D","D","D",0,"Brady, Robert A.","Incumbent",90.76,1,39.0444444444444,0,6,100,1,-5.55555555555556,1
"1464",20870,42,"Pennsylvania",2008,10,9906713,6484511,65.5,6103669,61.6,380842,5.9,1,"4202","D","D","D",0,"Fattah, Chaka","Incumbent",88.93,1,39.0444444444444,0,5,90.56,0,-5.55555555555556,1
"1465",20870,42,"Pennsylvania",2008,10,9906713,6484511,65.5,6103669,61.6,380842,5.9,1,"4203","D","D","D",0,"Dahlkemper, Kathleen A.","Challenger",51.24,1,39.0444444444444,0,0,43.95,0,-5.55555555555556,1
"1466",20870,42,"Pennsylvania",2008,10,9906713,6484511,65.5,6103669,61.6,380842,5.9,1,"4204","D","D","D",0,"Altmire, Jason","Incumbent",55.86,1,39.0444444444444,0,3,51.93,0,-5.55555555555556,1
"1467",20870,42,"Pennsylvania",2008,10,9906713,6484511,65.5,6103669,61.6,380842,5.9,1,"4205","D","R","D",0,"McCracken, Mark B.","Challenger",41.98,0,39.0444444444444,0,0,39.91,0,-5.55555555555556,1
"1468",20870,42,"Pennsylvania",2008,10,9906713,6484511,65.5,6103669,61.6,380842,5.9,1,"4206","D","R","D",0,"Roggio, Bob","Challenger",47.9,0,39.0444444444444,0,0,49.34,0,-5.55555555555556,1
"1469",20870,42,"Pennsylvania",2008,10,9906713,6484511,65.5,6103669,61.6,380842,5.9,1,"4207","D","D","D",0,"Sestak, Joe","Incumbent",59.59,1,39.0444444444444,0,2,56.38,0,-5.55555555555556,1
"1470",20870,42,"Pennsylvania",2008,10,9906713,6484511,65.5,6103669,61.6,380842,5.9,1,"4208","D","D","D",0,"Murphy, Patrick J.","Incumbent",57.69,1,39.0444444444444,0,3,50.3,0,-5.55555555555556,1
"1471",20870,42,"Pennsylvania",2008,10,9906713,6484511,65.5,6103669,61.6,380842,5.9,1,"4209","D","R","D",0,"Barr, Tony","Challenger",36.08,0,39.0444444444444,0,0,39.67,0,-5.55555555555556,1
"1472",20870,42,"Pennsylvania",2008,10,9906713,6484511,65.5,6103669,61.6,380842,5.9,1,"4210","D","D","D",0,"Carney, Christopher","Incumbent",56.33,1,39.0444444444444,0,3,52.95,0,-5.55555555555556,1
"1473",20870,42,"Pennsylvania",2008,10,9906713,6484511,65.5,6103669,61.6,380842,5.9,1,"4211","D","D","D",0,"Kanjorski, Paul E.","Incumbent",51.63,1,39.0444444444444,0,3,72.47,0,-5.55555555555556,1
"1474",20870,42,"Pennsylvania",2008,10,9906713,6484511,65.5,6103669,61.6,380842,5.9,1,"4212","D","D","D",0,"Murtha, John P. Jr.","Incumbent",57.85,1,39.0444444444444,0,2,60.8,0,-5.55555555555556,1
"1475",20870,42,"Pennsylvania",2008,10,9906713,6484511,65.5,6103669,61.6,380842,5.9,1,"4213","D","D","D",0,"Schwartz, Allyson Y.","Incumbent",64.52,1,39.0444444444444,0,4,66.13,0,-5.55555555555556,1
"1476",20870,42,"Pennsylvania",2008,10,9906713,6484511,65.5,6103669,61.6,380842,5.9,1,"4214","D","D","D",1,"Doyle, Mike","Incumbent",100,1,39.0444444444444,0,7,100,1,-5.55555555555556,1
"1477",20870,42,"Pennsylvania",2008,10,9906713,6484511,65.5,6103669,61.6,380842,5.9,1,"4215","D","R","D",0,"Bennett, Sam","Challenger",41.43,0,39.0444444444444,0,0,44.81,0,-5.55555555555556,1
"1478",20870,42,"Pennsylvania",2008,10,9906713,6484511,65.5,6103669,61.6,380842,5.9,1,"4216","D","R","D",0,"Slater, Bruce A.","Challenger",41.37,0,39.0444444444444,0,0,41.15,0,-5.55555555555556,1
"1479",20870,42,"Pennsylvania",2008,10,9906713,6484511,65.5,6103669,61.6,380842,5.9,1,"4217","D","D","D",0,"Holden, Tim","Incumbent",63.68,1,39.0444444444444,0,3,64.53,0,-5.55555555555556,1
"1480",20870,42,"Pennsylvania",2008,10,9906713,6484511,65.5,6103669,61.6,380842,5.9,1,"4218","D","R","D",0,"O'Donnell, Steve","Challenger",35.93,0,39.0444444444444,0,0,42.16,0,-5.55555555555556,1
"1481",20870,42,"Pennsylvania",2008,10,9906713,6484511,65.5,6103669,61.6,380842,5.9,1,"4219","D","R","D",0,"Avillo, Philip J. Jr.","Challenger",33.35,0,39.0444444444444,0,0,34.37,0,-5.55555555555556,1
"1482",20871,44,"Rhode Island",2008,10,839290,569799,67.9,519276,61.9,50523,8.9,1,"4401","R","D","D",0,"Scott, Jonathan","Challenger",26.11,0,48.1777777777778,0,0,25.13,0,3.57777777777778,0
"1483",20871,44,"Rhode Island",2008,10,839290,569799,67.9,519276,61.9,50523,8.9,1,"4402","R","D","D",0,"Zaccaria, Mark S.","Challenger",29.86,0,48.1777777777778,0,0,NA,NA,3.57777777777778,0
"1484",20871,44,"Rhode Island",2008,10,839290,569799,67.9,519276,61.9,50523,8.9,1,"4401","D","D","D",0,"Kennedy, Patrick J.","Incumbent",73.89,1,39.0444444444444,0,2,74.87,0,-5.55555555555556,1
"1485",20871,44,"Rhode Island",2008,10,839290,569799,67.9,519276,61.9,50523,8.9,1,"4402","D","D","D",0,"Langevin, James R.","Incumbent",70.14,1,39.0444444444444,0,7,100,1,-5.55555555555556,1
"1486",20872,45,"South Carolina",2008,10,3457510,2154714,62.3,1982401,57.3,172313,8,1,"4501","R","R","D",0,"Brown, Henry E. Jr.","Incumbent",52.02,1,48.1777777777778,0,2,61.26,0,3.57777777777778,0
"1487",20872,45,"South Carolina",2008,10,3457510,2154714,62.3,1982401,57.3,172313,8,1,"4502","R","R","D",0,"Wilson, Joe","Incumbent",53.78,1,48.1777777777778,0,7,62.68,0,3.57777777777778,0
"1488",20872,45,"South Carolina",2008,10,3457510,2154714,62.3,1982401,57.3,172313,8,1,"4503","R","R","D",0,"Barrett, James Gresham","Incumbent",64.74,1,48.1777777777778,0,2,62.88,0,3.57777777777778,0
"1489",20872,45,"South Carolina",2008,10,3457510,2154714,62.3,1982401,57.3,172313,8,1,"4504","R","R","D",0,"Inglis, Robert D.","Incumbent",61.95,1,48.1777777777778,0,2,66.78,0,3.57777777777778,0
"1490",20872,45,"South Carolina",2008,10,3457510,2154714,62.3,1982401,57.3,172313,8,1,"4505","R","D","D",0,"Spencer, Albert F.","Challenger",37.5,0,48.1777777777778,0,0,43.08,0,3.57777777777778,0
"1491",20872,45,"South Carolina",2008,10,3457510,2154714,62.3,1982401,57.3,172313,8,1,"4506","R","D","D",0,"Harrelson, Nancy","Challenger",32.49,0,48.1777777777778,0,0,34.67,0,3.57777777777778,0
"1492",20872,45,"South Carolina",2008,10,3457510,2154714,62.3,1982401,57.3,172313,8,1,"4501","D","R","D",0,"Ketner, Linda","Challenger",47.98,0,39.0444444444444,0,0,38.74,0,-5.55555555555556,1
"1493",20872,45,"South Carolina",2008,10,3457510,2154714,62.3,1982401,57.3,172313,8,1,"4502","D","R","D",0,"Miller, Rob","Challenger",46.22,0,39.0444444444444,0,0,37.32,0,-5.55555555555556,1
"1494",20872,45,"South Carolina",2008,10,3457510,2154714,62.3,1982401,57.3,172313,8,1,"4503","D","R","D",0,"Dyer, Jane Ballard","Challenger",35.26,0,39.0444444444444,0,0,37.12,0,-5.55555555555556,1
"1495",20872,45,"South Carolina",2008,10,3457510,2154714,62.3,1982401,57.3,172313,8,1,"4504","D","R","D",0,"Corden, Paul","Challenger",38.05,0,39.0444444444444,0,0,33.22,0,-5.55555555555556,1
"1496",20872,45,"South Carolina",2008,10,3457510,2154714,62.3,1982401,57.3,172313,8,1,"4505","D","D","D",0,"Spratt, John M. Jr.","Incumbent",62.5,1,39.0444444444444,0,3,56.92,0,-5.55555555555556,1
"1497",20872,45,"South Carolina",2008,10,3457510,2154714,62.3,1982401,57.3,172313,8,1,"4506","D","D","D",0,"Clyburn, James E.","Incumbent",67.51,1,39.0444444444444,0,7,65.33,0,-5.55555555555556,1
"1498",20873,46,"South Dakota",2008,10,613424,448126,73.1,432275,70.5,15851,3.5,1,"4600","R","D","D",0,"Lien, Chris","Challenger",32.44,0,48.1777777777778,0,0,29.81,0,3.57777777777778,0
"1499",20873,46,"South Dakota",2008,10,613424,448126,73.1,432275,70.5,15851,3.5,1,"4600","D","D","D",0,"Sandlin, Stephanie Herseth","Incumbent",67.56,1,39.0444444444444,0,3,70.19,0,-5.55555555555556,1
"1500",20874,47,"Tennessee",2008,10,4838191,3058871,63.2,2829788,58.5,229083,7.5,1,"4701","R","R","D",0,"Roe, Phil","Challenger",74.53,1,48.1777777777778,0,0,62.31,0,3.57777777777778,0
"1501",20874,47,"Tennessee",2008,10,4838191,3058871,63.2,2829788,58.5,229083,7.5,1,"4702","R","R","D",0,"Duncan, John J. Jr.","Incumbent",78.11,1,48.1777777777778,0,6,77.72,0,3.57777777777778,0
"1502",20874,47,"Tennessee",2008,10,4838191,3058871,63.2,2829788,58.5,229083,7.5,1,"4703","R","R","D",0,"Wamp, Zach","Incumbent",71.69,1,48.1777777777778,0,2,65.69,0,3.57777777777778,0
"1503",20874,47,"Tennessee",2008,10,4838191,3058871,63.2,2829788,58.5,229083,7.5,1,"4704","R","D","D",0,"Lankford, Monty J.","Challenger",39.15,0,48.1777777777778,0,0,33.55,0,3.57777777777778,0
"1504",20874,47,"Tennessee",2008,10,4838191,3058871,63.2,2829788,58.5,229083,7.5,1,"4705","R","D","D",0,"Donovan, Gerard","Challenger",32.02,0,48.1777777777778,0,0,28.79,0,3.57777777777778,0
"1505",20874,47,"Tennessee",2008,10,4838191,3058871,63.2,2829788,58.5,229083,7.5,1,"4707","R","R","D",0,"Blackburn, Marsha","Incumbent",68.58,1,48.1777777777778,0,6,67.49,0,3.57777777777778,0
"1506",20874,47,"Tennessee",2008,10,4838191,3058871,63.2,2829788,58.5,229083,7.5,1,"4701","D","R","D",0,"Russell, Rob","Challenger",25.47,0,39.0444444444444,0,0,37.69,0,-5.55555555555556,1
"1507",20874,47,"Tennessee",2008,10,4838191,3058871,63.2,2829788,58.5,229083,7.5,1,"4702","D","R","D",0,"Scott, Bob","Challenger",21.89,0,39.0444444444444,0,0,22.28,0,-5.55555555555556,1
"1508",20874,47,"Tennessee",2008,10,4838191,3058871,63.2,2829788,58.5,229083,7.5,1,"4703","D","R","D",0,"Vandagriff, Doug","Challenger",28.31,0,39.0444444444444,0,0,34.31,0,-5.55555555555556,1
"1509",20874,47,"Tennessee",2008,10,4838191,3058871,63.2,2829788,58.5,229083,7.5,1,"4704","D","D","D",0,"Davis, Lincoln","Incumbent",60.85,1,39.0444444444444,0,3,66.45,0,-5.55555555555556,1
"1510",20874,47,"Tennessee",2008,10,4838191,3058871,63.2,2829788,58.5,229083,7.5,1,"4705","D","D","D",0,"Cooper, Jim","Incumbent",67.98,1,39.0444444444444,0,7,71.21,0,-5.55555555555556,1
"1511",20874,47,"Tennessee",2008,10,4838191,3058871,63.2,2829788,58.5,229083,7.5,1,"4706","D","D","D",1,"Gordon, Barton Jennings","Incumbent",100,1,39.0444444444444,0,2,68.12,0,-5.55555555555556,1
"1512",20874,47,"Tennessee",2008,10,4838191,3058871,63.2,2829788,58.5,229083,7.5,1,"4707","D","R","D",0,"Morris, Randy G.","Challenger",31.42,0,39.0444444444444,0,0,32.51,0,-5.55555555555556,1
"1513",20874,47,"Tennessee",2008,10,4838191,3058871,63.2,2829788,58.5,229083,7.5,1,"4708","D","D","D",1,"Tanner, John","Incumbent",100,1,39.0444444444444,0,2,73.18,0,-5.55555555555556,1
"1514",20874,47,"Tennessee",2008,10,4838191,3058871,63.2,2829788,58.5,229083,7.5,1,"4709","D","D","D",1,"Cohen, Stephen I.","Incumbent",100,1,39.0444444444444,0,7,76.92,0,-5.55555555555556,1
"1515",20875,48,"Texas",2008,10,17846170,11751292,65.8,11126900,62.3,624392,5.3,1,"4801","R","R","D",1,"Gohmert, Louie","Incumbent",100,1,48.1777777777778,0,7,69.21,0,3.57777777777778,0
"1516",20875,48,"Texas",2008,10,17846170,11751292,65.8,11126900,62.3,624392,5.3,1,"4802","R","R","D",1,"Poe, Ted","Incumbent",100,1,48.1777777777778,0,6,66.75,0,3.57777777777778,0
"1517",20875,48,"Texas",2008,10,17846170,11751292,65.8,11126900,62.3,624392,5.3,1,"4803","R","R","D",0,"Johnson, Sam","Incumbent",61.1,1,48.1777777777778,0,6,64.17,0,3.57777777777778,0
"1518",20875,48,"Texas",2008,10,17846170,11751292,65.8,11126900,62.3,624392,5.3,1,"4804","R","R","D",0,"Hall, Ralph M.","Incumbent",70.14,1,48.1777777777778,0,4,65.83,0,3.57777777777778,0
"1519",20875,48,"Texas",2008,10,17846170,11751292,65.8,11126900,62.3,624392,5.3,1,"4805","R","R","D",1,"Hensarling, Jeb","Incumbent",100,1,48.1777777777778,0,6,63.44,0,3.57777777777778,0
"1520",20875,48,"Texas",2008,10,17846170,11751292,65.8,11126900,62.3,624392,5.3,1,"4806","R","R","D",0,"Barton, Joe L.","Incumbent",63.52,1,48.1777777777778,0,6,61.99,0,3.57777777777778,0
"1521",20875,48,"Texas",2008,10,17846170,11751292,65.8,11126900,62.3,624392,5.3,1,"4807","R","R","D",0,"Culberson, John","Incumbent",56.89,1,48.1777777777778,0,7,60.62,0,3.57777777777778,0
"1522",20875,48,"Texas",2008,10,17846170,11751292,65.8,11126900,62.3,624392,5.3,1,"4808","R","R","D",0,"Brady, Kevin","Incumbent",74.54,1,48.1777777777778,0,7,67.28,0,3.57777777777778,0
"1523",20875,48,"Texas",2008,10,17846170,11751292,65.8,11126900,62.3,624392,5.3,1,"4810","R","R","D",0,"McCaul, Michael T.","Incumbent",55.53,1,48.1777777777778,0,7,57.78,0,3.57777777777778,0
"1524",20875,48,"Texas",2008,10,17846170,11751292,65.8,11126900,62.3,624392,5.3,1,"4811","R","R","D",1,"Conaway, Mike","Incumbent",100,1,48.1777777777778,0,7,100,1,3.57777777777778,0
"1525",20875,48,"Texas",2008,10,17846170,11751292,65.8,11126900,62.3,624392,5.3,1,"4812","R","R","D",0,"Granger, Kay","Incumbent",68.83,1,48.1777777777778,0,7,68.29,0,3.57777777777778,0
"1526",20875,48,"Texas",2008,10,17846170,11751292,65.8,11126900,62.3,624392,5.3,1,"4813","R","R","D",0,"Thornberry, Mac","Incumbent",77.65,1,48.1777777777778,0,7,76.36,0,3.57777777777778,0
"1527",20875,48,"Texas",2008,10,17846170,11751292,65.8,11126900,62.3,624392,5.3,1,"4814","R","R","D",1,"Paul, Ron","Incumbent",100,1,48.1777777777778,0,3,60.19,0,3.57777777777778,0
"1528",20875,48,"Texas",2008,10,17846170,11751292,65.8,11126900,62.3,624392,5.3,1,"4815","R","D","D",0,"Zamora, Eddie","Challenger",32.71,0,48.1777777777778,0,0,38.22,0,3.57777777777778,0
"1529",20875,48,"Texas",2008,10,17846170,11751292,65.8,11126900,62.3,624392,5.3,1,"4817","R","D","D",0,"Curnock, Rob","Challenger",46.2,0,48.1777777777778,0,0,40.95,0,3.57777777777778,0
"1530",20875,48,"Texas",2008,10,17846170,11751292,65.8,11126900,62.3,624392,5.3,1,"4818","R","D","D",0,"Faulk, John","Challenger",20.83,0,48.1777777777778,0,0,19.97,0,3.57777777777778,0
"1531",20875,48,"Texas",2008,10,17846170,11751292,65.8,11126900,62.3,624392,5.3,1,"4819","R","R","D",0,"Neugebauer, Randy","Incumbent",74.38,1,48.1777777777778,0,5,69.46,0,3.57777777777778,0
"1532",20875,48,"Texas",2008,10,17846170,11751292,65.8,11126900,62.3,624392,5.3,1,"4820","R","D","D",0,"Litoff, Robert","Challenger",25.94,0,48.1777777777778,0,0,NA,NA,3.57777777777778,0
"1533",20875,48,"Texas",2008,10,17846170,11751292,65.8,11126900,62.3,624392,5.3,1,"4821","R","R","D",1,"Smith, Lamar","Incumbent",100,1,48.1777777777778,0,6,64.2,0,3.57777777777778,0
"1534",20875,48,"Texas",2008,10,17846170,11751292,65.8,11126900,62.3,624392,5.3,1,"4822","R","R","D",0,"Olson, Pete","Challenger",53.61,1,48.1777777777778,0,0,44.65,0,3.57777777777778,0
"1535",20875,48,"Texas",2008,10,17846170,11751292,65.8,11126900,62.3,624392,5.3,1,"4823","R","D","D",0,"Larson, Lyle","Challenger",42.91,0,48.1777777777778,0,0,45.72,0,3.57777777777778,0
"1536",20875,48,"Texas",2008,10,17846170,11751292,65.8,11126900,62.3,624392,5.3,1,"4824","R","R","D",0,"Marchant, Kenny E.","Incumbent",57.68,1,48.1777777777778,0,7,61.68,0,3.57777777777778,0
"1537",20875,48,"Texas",2008,10,17846170,11751292,65.8,11126900,62.3,624392,5.3,1,"4825","R","D","D",0,"Morovich, George L.","Challenger",31.63,0,48.1777777777778,0,0,28.11,0,3.57777777777778,0
"1538",20875,48,"Texas",2008,10,17846170,11751292,65.8,11126900,62.3,624392,5.3,1,"4826","R","R","D",0,"Burgess, Michael C.","Incumbent",62.29,1,48.1777777777778,0,7,61.79,0,3.57777777777778,0
"1539",20875,48,"Texas",2008,10,17846170,11751292,65.8,11126900,62.3,624392,5.3,1,"4827","R","D","D",0,"Vaden, William R.","Challenger",39.84,0,48.1777777777778,0,0,40.67,0,3.57777777777778,0
"1540",20875,48,"Texas",2008,10,17846170,11751292,65.8,11126900,62.3,624392,5.3,1,"4828","R","D","D",0,"Fish, Jim","Challenger",29.84,0,48.1777777777778,0,0,NA,NA,3.57777777777778,0
"1541",20875,48,"Texas",2008,10,17846170,11751292,65.8,11126900,62.3,624392,5.3,1,"4829","R","D","D",0,"Story, Eric","Challenger",24.24,0,48.1777777777778,0,0,24.93,0,3.57777777777778,0
"1542",20875,48,"Texas",2008,10,17846170,11751292,65.8,11126900,62.3,624392,5.3,1,"4830","R","D","D",0,"Wood, Fred A.","Challenger",16.13,0,48.1777777777778,0,0,17.99,0,3.57777777777778,0
"1543",20875,48,"Texas",2008,10,17846170,11751292,65.8,11126900,62.3,624392,5.3,1,"4831","R","R","D",0,"Carter, John","Incumbent",62.23,1,48.1777777777778,0,7,60.11,0,3.57777777777778,0
"1544",20875,48,"Texas",2008,10,17846170,11751292,65.8,11126900,62.3,624392,5.3,1,"4832","R","R","D",0,"Sessions, Pete","Incumbent",58.53,1,48.1777777777778,0,7,57.76,0,3.57777777777778,0
"1545",20875,48,"Texas",2008,10,17846170,11751292,65.8,11126900,62.3,624392,5.3,1,"4803","D","R","D",0,"Daley, Tom","Challenger",38.9,0,39.0444444444444,0,0,35.83,0,-5.55555555555556,1
"1546",20875,48,"Texas",2008,10,17846170,11751292,65.8,11126900,62.3,624392,5.3,1,"4804","D","R","D",0,"Melancon, Glenn","Challenger",29.86,0,39.0444444444444,0,0,34.17,0,-5.55555555555556,1
"1547",20875,48,"Texas",2008,10,17846170,11751292,65.8,11126900,62.3,624392,5.3,1,"4806","D","R","D",0,"Otto, Ludwig","Challenger",36.48,0,39.0444444444444,0,0,38.01,0,-5.55555555555556,1
"1548",20875,48,"Texas",2008,10,17846170,11751292,65.8,11126900,62.3,624392,5.3,1,"4807","D","R","D",0,"Skelly, Michael","Challenger",43.11,0,39.0444444444444,0,0,39.38,0,-5.55555555555556,1
"1549",20875,48,"Texas",2008,10,17846170,11751292,65.8,11126900,62.3,624392,5.3,1,"4808","D","R","D",0,"Hargett, Kent","Challenger",25.46,0,39.0444444444444,0,0,32.72,0,-5.55555555555556,1
"1550",20875,48,"Texas",2008,10,17846170,11751292,65.8,11126900,62.3,624392,5.3,1,"4809","D","D","D",1,"Green, Al","Incumbent",100,1,39.0444444444444,0,7,100,1,-5.55555555555556,1
"1551",20875,48,"Texas",2008,10,17846170,11751292,65.8,11126900,62.3,624392,5.3,1,"4810","D","R","D",0,"Doherty, Larry Joe","Challenger",44.47,0,39.0444444444444,0,0,42.22,0,-5.55555555555556,1
"1552",20875,48,"Texas",2008,10,17846170,11751292,65.8,11126900,62.3,624392,5.3,1,"4812","D","R","D",0,"Smith, Tracey","Challenger",31.17,0,39.0444444444444,0,0,31.71,0,-5.55555555555556,1
"1553",20875,48,"Texas",2008,10,17846170,11751292,65.8,11126900,62.3,624392,5.3,1,"4813","D","R","D",0,"Waun, Roger James","Challenger",22.35,0,39.0444444444444,0,0,23.64,0,-5.55555555555556,1
"1554",20875,48,"Texas",2008,10,17846170,11751292,65.8,11126900,62.3,624392,5.3,1,"4815","D","D","D",0,"Hinojosa, RubÈn","Incumbent",67.29,1,39.0444444444444,0,5,61.78,0,-5.55555555555556,1
"1555",20875,48,"Texas",2008,10,17846170,11751292,65.8,11126900,62.3,624392,5.3,1,"4816","D","D","D",1,"Reyes, Silvestre","Incumbent",100,1,39.0444444444444,0,3,100,1,-5.55555555555556,1
"1556",20875,48,"Texas",2008,10,17846170,11751292,65.8,11126900,62.3,624392,5.3,1,"4817","D","D","D",0,"Edwards, Thomas Chester","Incumbent",53.8,1,39.0444444444444,0,3,59.05,0,-5.55555555555556,1
"1557",20875,48,"Texas",2008,10,17846170,11751292,65.8,11126900,62.3,624392,5.3,1,"4818","D","D","D",0,"Jackson Lee, Sheila","Incumbent",79.17,1,39.0444444444444,0,7,80.03,0,-5.55555555555556,1
"1558",20875,48,"Texas",2008,10,17846170,11751292,65.8,11126900,62.3,624392,5.3,1,"4819","D","R","D",0,"Fullingim, Dwight","Challenger",25.62,0,39.0444444444444,0,0,30.54,0,-5.55555555555556,1
"1559",20875,48,"Texas",2008,10,17846170,11751292,65.8,11126900,62.3,624392,5.3,1,"4820","D","D","D",0,"Gonzalez, Charlie","Incumbent",74.06,1,39.0444444444444,0,3,100,1,-5.55555555555556,1
"1560",20875,48,"Texas",2008,10,17846170,11751292,65.8,11126900,62.3,624392,5.3,1,"4822","D","R","D",0,"Lampson, Nick","Incumbent",46.39,0,39.0444444444444,0,3,55.35,0,-5.55555555555556,1
"1561",20875,48,"Texas",2008,10,17846170,11751292,65.8,11126900,62.3,624392,5.3,1,"4823","D","D","D",0,"Rodriguez, Ciro D.","Incumbent",57.09,1,39.0444444444444,0,4,54.28,0,-5.55555555555556,1
"1562",20875,48,"Texas",2008,10,17846170,11751292,65.8,11126900,62.3,624392,5.3,1,"4824","D","R","D",0,"Love, Tom","Challenger",42.32,0,39.0444444444444,0,0,38.32,0,-5.55555555555556,1
"1563",20875,48,"Texas",2008,10,17846170,11751292,65.8,11126900,62.3,624392,5.3,1,"4825","D","D","D",0,"Doggett, Lloyd","Incumbent",68.37,1,39.0444444444444,0,7,71.89,0,-5.55555555555556,1
"1564",20875,48,"Texas",2008,10,17846170,11751292,65.8,11126900,62.3,624392,5.3,1,"4826","D","R","D",0,"Leach, Ken","Challenger",37.71,0,39.0444444444444,0,0,38.21,0,-5.55555555555556,1
"1565",20875,48,"Texas",2008,10,17846170,11751292,65.8,11126900,62.3,624392,5.3,1,"4827","D","D","D",0,"Ortiz, Solomon P.","Incumbent",60.16,1,39.0444444444444,0,3,59.33,0,-5.55555555555556,1
"1566",20875,48,"Texas",2008,10,17846170,11751292,65.8,11126900,62.3,624392,5.3,1,"4828","D","D","D",0,"Cuellar, Henry","Incumbent",70.16,1,39.0444444444444,0,7,100,1,-5.55555555555556,1
"1567",20875,48,"Texas",2008,10,17846170,11751292,65.8,11126900,62.3,624392,5.3,1,"4829","D","D","D",0,"Green, Gene","Incumbent",75.76,1,39.0444444444444,0,6,75.07,0,-5.55555555555556,1
"1568",20875,48,"Texas",2008,10,17846170,11751292,65.8,11126900,62.3,624392,5.3,1,"4830","D","D","D",0,"Johnson, Eddie Bernice","Incumbent",83.87,1,39.0444444444444,0,7,82.01,0,-5.55555555555556,1
"1569",20875,48,"Texas",2008,10,17846170,11751292,65.8,11126900,62.3,624392,5.3,1,"4831","D","R","D",0,"Ruiz, Brian P.","Challenger",37.77,0,39.0444444444444,0,0,39.89,0,-5.55555555555556,1
"1570",20875,48,"Texas",2008,10,17846170,11751292,65.8,11126900,62.3,624392,5.3,1,"4832","D","R","D",0,"Roberson, Eric","Challenger",41.47,0,39.0444444444444,0,0,42.24,0,-5.55555555555556,1
"1571",20876,49,"Utah",2008,10,1946306,1368703,70.3,1315096,67.6,53607,3.9,1,"4901","R","R","D",0,"Bishop, Robert","Incumbent",68.03,1,48.1777777777778,0,7,66.02,0,3.57777777777778,0
"1572",20876,49,"Utah",2008,10,1946306,1368703,70.3,1315096,67.6,53607,3.9,1,"4902","R","D","D",0,"Dew, Bill","Challenger",35.24,0,48.1777777777778,0,0,38.73,0,3.57777777777778,0
